"ID","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","CITY","STATE","ZIP","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","SOURCE","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","TARGET"
18937,"MLS Listing",NA,"Single Family Residential","Pinecrest","FL","33156",6,7.5,"Collins Acres",8639,37897,2007,338,382,NA,"Active","","","MARMLS","N","Y","25.7"," -80.3","TRUE"
18938,"MLS Listing",NA,"Townhouse","Baltimore","MD","21225",3,1.5,"Brooklyn",1480,NA,1940,40,51,NA,"Active","","","MRIS","N","Y","39.2"," -76.6","FALSE"
18939,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32817",5,4,"Orlando",3897,9000,2017,159,136,89,"Active","March-10-2018 12:00 PM","March-10-2018 04:00 PM","MFRMLS","N","Y","28.6"," -81.2","TRUE"
18940,"MLS Listing",NA,"Condo/Co-op","Atlanta","GA","30326",1,1.5,"Ritz Carlton Residences",1316,NA,2010,3,547,1017,"Active","","","GAMLS","N","Y","33.9"," -84.4","TRUE"
18941,"MLS Listing",NA,"Single Family Residential","Orange","CA","92869",5,3.25,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",2263,8900,1963,52,349,NA,"Active","March-11-2018 01:00 PM","March-11-2018 04:00 PM","CRMLS","N","Y","33.8","-117.8","TRUE"
18942,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",3,2.5,"Two Midtown Miami Condo",1577,NA,2007,7,513,1193,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18943,"MLS Listing",NA,"Condo/Co-op","Coral Gables","FL","33146",3,3,"Menendez Park",1632,NA,2005,257,413,427,"Active","","","MARMLS","N","Y","25.7"," -80.3","TRUE"
18944,"MLS Listing",NA,"Single Family Residential","San Clemente","CA","92673",5,5.5,"TL - Talega",4400,6386,2015,2,361,200,"Active","March-10-2018 01:00 PM","March-10-2018 04:00 PM","CRMLS","N","Y","33.5","-117.6","TRUE"
18945,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Brooklyn","NY","11204",4,3,"Brooklyn",NA,2400,1925,85,NA,NA,"Active","","","BNYMLS","N","Y","40.6"," -74.0","TRUE"
18946,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27606-1804",4,4,"To Be Added",3024,7405,2018,5,182,52,"Active","","","TMLS","N","Y","35.8"," -78.7","TRUE"
18947,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Brooklyn","NY","11228",6,3,"Brooklyn",1575,2000,1930,6,921,NA,"Active","","","BNYMLS","N","Y","40.6"," -74.0","TRUE"
18948,"New Construction Home",NA,"Single Family Residential","Durham","NC","27703",3,2,"Carolina Arbors by Del Webb",2061,NA,2017,78,198,NA,"Active","","","NewHomeSource.com","N","Y","35.9"," -78.8","TRUE"
18949,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32835",5,3,"Orlando",2950,12497,1994,615,156,180,"Active","","","MFRMLS","N","Y","28.5"," -81.5","TRUE"
18950,"MLS Listing",NA,"Condo/Co-op","Atlanta","GA","30305",2,2.5,"The Gallery",1680,NA,2007,142,416,588,"Active","","","GAMLS","N","Y","33.8"," -84.4","TRUE"
18951,"MLS Listing",NA,"Single Family Residential","Miami","FL","33186",3,2,"Deerwood Villas Sec 3 Rep",1732,1384,1992,42,173,137,"Active","","","MARMLS","N","Y","25.6"," -80.4","FALSE"
18952,"MLS Listing",NA,"Single Family Residential","San Juan Capistrano","CA","92675",5,4.5,"JS - San Juan South",3600,8845,1977,8,305,89,"Active","March-9-2018 03:00 PM","March-9-2018 05:00 PM","CRMLS","N","Y","33.5","-117.7","TRUE"
18953,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,1,"Brickell House",701,NA,2014,290,563,706,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18954,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33133",1,1,"Commodore Centre",716,NA,1985,268,418,239,"Active","","","MARMLS","N","Y","25.7"," -80.2","FALSE"
18955,"MLS Listing",NA,"Townhouse","Baltimore","MD","21217",3,3.5,"Madison Park",3402,NA,1920,2,125,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","TRUE"
18956,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32818",4,2,"Orlando",1698,8850,2002,29,147,16,"Active","","","MFRMLS","N","Y","28.6"," -81.5","FALSE"
18957,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",3,2,"One Miami",1416,NA,2005,13,438,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18958,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27614",4,3,"Wake",2587,57629,2018,238,196,58,"Active","","","TMLS","N","Y","36.0"," -78.7","TRUE"
18959,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",3,3,"Biscayne Beach",1293,NA,2017,268,657,834,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18960,"New Construction Plan",NA,"Single Family Residential","Chapel Hill","NC","27516",3,2.5,"Briar Chapel",2499,NA,NA,NA,142,NA,"Active","","","NewHomeSource.com","N","Y","35.8"," -79.1","TRUE"
18961,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Miami","FL","33127",3,2,"Bowling Green",1470,NA,1951,8,183,NA,"Active","","","GFLMLS","N","Y","25.8"," -80.2","FALSE"
18962,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Flushing","NY","11354",8,5,"Flushing",4800,2500,1987,39,394,NA,"Active","","","MLSLI","N","Y","40.8"," -73.8","TRUE"
18963,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,1,"Centro",822,NA,2016,512,407,476,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18964,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33132",2,2,"Marina Blue",1318,NA,2008,82,417,760,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18965,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",2,2.5,"Plaza Brickell",1289,NA,2008,107,439,788,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18966,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33179",1,2,"Buckley Towers Condo",861,NA,1968,5,127,377,"Active","","","MARMLS","N","Y","25.9"," -80.2","FALSE"
18967,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32819",6,4,"Orlando",6289,25406,2016,30,348,49,"Active","","","MFRMLS","N","Y","28.5"," -81.5","TRUE"
18968,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32836",6,7,"Orlando",6415,21952,2018,75,614,497,"Active","","","MFRMLS","N","Y","28.4"," -81.5","TRUE"
18969,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32819",6,4.5,"Orlando",4695,14520,1999,216,138,137,"Active","March-10-2018 02:00 PM","March-10-2018 04:00 PM","MFRMLS","N","Y","28.5"," -81.5","TRUE"
18970,"MLS Listing",NA,"Single Family Residential","Miami","FL","33177",4,3,"Valencia Acres",2718,16323,2006,135,221,NA,"Active","","","MARMLS","N","Y","25.6"," -80.4","TRUE"
18971,"MLS Listing",NA,"Townhouse","Fairfax","VA","22032",4,2.5,"Woodlynne Community",1780,1500,1984,6,253,129,"Active","","","MRIS","N","Y","38.8"," -77.3","TRUE"
18972,"New Construction Plan",NA,"Single Family Residential","Ponte Vedra","FL","32081",2,2,"Artisan Lakes 50s",1755,NA,NA,NA,172,NA,"Active","","","NewHomeSource.com","N","Y","30.1"," -81.4","TRUE"
18973,"MLS Listing",NA,"Condo/Co-op","Yorba Linda","CA","92886",3,2.5,"VDV - Vista Del Verde",2601,NA,2005,34,280,299,"Active","March-10-2018 01:00 PM","March-10-2018 04:00 PM","CRMLS","N","Y","33.9","-117.8","TRUE"
18974,"MLS Listing",NA,"Single Family Residential","Richmond","VA","23223",3,2,"",1542,4691,2007,6,49,NA,"Active",NA,NA,"CVRMLS","N","Y","37.5"," -77.4","FALSE"
18975,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33132",1,1.5,"Ten Museum Park",791,NA,2007,8,424,777,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18976,"MLS Listing",NA,"Single Family Residential","Costa Mesa","CA","92627",3,2.5,"C5 - East Costa Mesa",1755,2318,2008,15,506,167,"Active","March-11-2018 01:00 PM","March-11-2018 04:00 PM","CRMLS","N","Y","33.7","-117.9","TRUE"
18977,"MLS Listing",NA,"Single Family Residential","Durham","NC","27712",2,1,"Durham",1102,52272,1957,35,145,NA,"Active","","","TMLS","N","Y","36.1"," -78.9","FALSE"
18978,"MLS Listing",NA,"Townhouse","Baltimore","MD","21223",3,1.5,"Edmondson Avenue, Historic District",1230,NA,1925,145,44,NA,"Active","","","MRIS","N","Y","39.3"," -76.7","FALSE"
18979,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33129",2,2,"Brickell Place",1467,NA,1975,5,307,773,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
18980,"MLS Listing",NA,"Single Family Residential","Durham","NC","27713-1152",3,1,"Durham",1071,22956,1979,2,90,NA,"Active","","","TMLS","N","Y","36.0"," -78.9","FALSE"
18981,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Baltimore","MD","21201",NA,NA,"Baltimore",2768,1032,1900,124,181,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","TRUE"
18982,"MLS Listing",NA,"Townhouse","Baltimore","MD","21223",2,2,"Baltimore",NA,NA,1920,126,NA,NA,"Active","","","MRIS","N","Y","39.3"," -76.7","FALSE"
18983,"MLS Listing",NA,"Single Family Residential","Santa Ana","CA","92706",3,1,"70 - Santa Ana North of First",1872,7225,1932,7,329,NA,"Active","","","CRMLS","N","Y","33.8","-117.9","TRUE"
18984,"MLS Listing",NA,"Single Family Residential","Miami","FL","33179",3,2,"Ives Estates Sec 5",1012,7500,1957,141,246,NA,"Active","","","MARMLS","N","Y","26.0"," -80.2","FALSE"
18985,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32803",3,2,"Orlando",1746,8804,1943,28,229,NA,"Active","","","MFRMLS","N","Y","28.5"," -81.4","TRUE"
18986,"New Construction Plan",NA,"Single Family Residential","Orlando","FL","32827",4,4.5,"Laureate Park at Lake Nona Park Homes",3678,NA,NA,NA,156,NA,"Active","","","NewHomeSource.com","N","Y","28.4"," -81.2","TRUE"
18987,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33126",1,1,"El Cid Condo",756,NA,1972,8,194,214,"Active","","","MARMLS","N","Y","25.8"," -80.3","FALSE"
18988,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33130",1,1,"Wind By Neo",740,NA,2008,469,365,543,"Active","","","MARMLS","N","Y","25.8"," -80.2","FALSE"
18989,"MLS Listing",NA,"Townhouse","Coconut Grove","FL","33133",2,2.5,"Villas Of Maydanas Condo",1180,NA,2003,22,372,514,"Active","","","MARMLS","N","Y","25.7"," -80.2","TRUE"
18990,"MLS Listing",NA,"Townhouse","Fairfax","VA","22031",3,2.5,"Comstock",1540,1672,1974,36,285,104,"Active","March-11-2018 01:00 PM","March-11-2018 04:00 PM","MRIS","N","Y","38.8"," -77.3","TRUE"
18991,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30327",4,3.5,"Wesley Ridge",NA,87120,1982,9,NA,NA,"Active","","","GAMLS","N","Y","33.8"," -84.5","TRUE"
18992,"MLS Listing",NA,"Townhouse","Cary","NC","27513",3,3,"Wake",1873,1873,2017,242,174,145,"Active","","","TMLS","N","Y","35.8"," -78.8","TRUE"
18993,"MLS Listing",NA,"Townhouse","Baltimore","MD","21224",3,3,"Patterson Park",1032,NA,1906,9,300,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","TRUE"
18994,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Maspeth","NY","11378",3,2.5,"Maspeth",NA,2500,1930,6,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.9","TRUE"
18995,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30305",4,4,"Haynes Manor",NA,27799,1935,7,NA,NA,"Active","","","FMLS","N","Y","33.8"," -84.4","TRUE"
18996,"MLS Listing",NA,"Vacant Land","Chapel Hill","NC","27517",NA,NA,"Governors Crest",NA,35719,NA,1386,NA,183,"Active","","","TMLS","N","Y","35.8"," -79.0","FALSE"
18997,"MLS Listing",NA,"Single Family Residential","Ladera Ranch","CA","92694",6,7,"LD - Ladera Ranch",5078,14655,2006,243,368,400,"Active","","","CRMLS","N","Y","33.5","-117.6","TRUE"
18998,"MLS Listing",NA,"Single Family Residential","Miami","FL","33157",4,2,"Fairway Park Sec 5",1912,10450,1967,1,191,NA,"Active","","","MARMLS","N","Y","25.6"," -80.4","TRUE"
18999,"MLS Listing",NA,"Townhouse","Baltimore","MD","21215",3,1,"Central Park Heights",NA,NA,1900,1,NA,NA,"Active","","","MRIS","N","Y","39.3"," -76.7","FALSE"
19000,"MLS Listing",NA,"Single Family Residential","Chapel Hill","NC","27514",3,3,"Orange",2845,22215,1986,13,281,NA,"Active","March-10-2018 02:00 PM","March-10-2018 04:00 PM","TMLS","N","Y","35.9"," -79.0","TRUE"
19001,"MLS Listing",NA,"Condo/Co-op","Huntington Beach","CA","92646",2,2,"14 - South Huntington Beach",1063,NA,1972,189,403,460,"Active","","","CRMLS","N","Y","33.7","-118.0","TRUE"
19002,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",2,2,"Platinum Condo",1007,NA,2007,42,437,640,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19003,"MLS Listing",NA,"Single Family Residential","Coto de Caza","CA","92679",4,2.5,"CC - Coto De Caza",2680,6000,1988,118,447,225,"Active","","","CRMLS","N","Y","33.6","-117.6","TRUE"
19004,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30349-1851",4,2,"",2480,429501,1998,36,121,NA,"Active","","","GAMLS","N","Y","33.6"," -84.5","FALSE"
19005,"MLS Listing",NA,"Single Family Residential","Corona del Mar","CA","92625",4,4.5,"CS - Corona Del Mar - Spyglass",3560,15250,1972,29,1066,133,"Active","","","CRMLS","N","Y","33.6","-117.9","TRUE"
19006,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27616",5,4,"Highland Creek",3125,11325,2007,9,114,56,"Active","","","TMLS","N","Y","35.9"," -78.5","TRUE"
19007,"MLS Listing",NA,"Single Family Residential","Coto de Caza","CA","92679",4,4.5,"CC - Coto De Caza",4400,11021,1998,48,318,225,"Active","","","CRMLS","N","Y","33.6","-117.6","TRUE"
19008,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27603",3,4,"Whitecroft Manor",3471,26136,2017,74,118,35,"Active","","","TMLS","N","Y","35.7"," -78.7","TRUE"
19009,"MLS Listing",NA,"Single Family Residential","Miami","FL","33129",3,3,"Holleman Park",2234,6750,1923,12,331,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19010,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33132",1,1.5,"The Grand",985,NA,1986,14,315,628,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19011,"MLS Listing",NA,"Condo/Co-op","Douglaston","NY","11362",2,1,"Douglaston",800,NA,NA,30,431,NA,"Active","","","MLSLI","N","Y","40.8"," -73.7","TRUE"
19012,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30311-2942",4,3,"Lynhurst Acres",1783,26136,1957,21,140,NA,"Active","","","GAMLS","N","Y","33.7"," -84.5","FALSE"
19013,"MLS Listing",NA,"Multi-Family (2-4 Unit)","S. Ozone Park","NY","11420",2,2.5,"S. Ozone Park",NA,2442,1935,52,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
19014,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32824",7,4,"",4690,16108,2015,17,142,90,"Active","","","MFRMLS","N","Y","28.4"," -81.3","TRUE"
19015,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Astoria","NY","11105",3,3.5,"Astoria",NA,2000,1940,44,NA,NA,"Active","","","MLSLI","N","Y","40.8"," -73.9","TRUE"
19016,"MLS Listing",NA,"Townhouse","Flushing","NY","11367",3,3.5,"Flushing",NA,2500,1940,23,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
19017,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32825",4,3,"Orlando",2875,5447,2015,44,128,56,"Active","","","MFRMLS","N","Y","28.5"," -81.2","TRUE"
19018,"MLS Listing",NA,"Condo/Co-op","Flushing","NY","11367",1,1,"Village Mall Hillcrest",729,38440,1973,64,656,587,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
19019,"MLS Listing",NA,"Vacant Land","Atlanta","GA","30310",0,NA,"Atlanta",NA,101930,1940,39,NA,NA,"Active","","","FMLS","N","Y","33.7"," -84.4","FALSE"
19020,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27607",5,6,"Highland Gardens",5700,42253,2006,191,254,NA,"Active","","","TMLS","N","Y","35.8"," -78.7","TRUE"
19021,"MLS Listing",NA,"Townhouse","Jamaica","NY","11426",3,1,"Jamaica",1188,1800,1945,8,494,NA,"Active","March-10-2018 01:00 PM","March-10-2018 03:00 PM","MLSLI","N","Y","40.7"," -73.7","TRUE"
19022,"MLS Listing",NA,"Townhouse","Baltimore","MD","21217",3,2,"Baltimore City",NA,3920,1920,595,NA,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
19023,"MLS Listing",NA,"Single Family Residential","Laguna Beach","CA","92651",3,4.5,"LV - Laguna Village",3159,3600,1997,44,1043,NA,"Active","","","CRMLS","N","Y","33.5","-117.8","TRUE"
19024,"New Construction Plan",NA,"Single Family Residential","Chapel Hill","NC","27516",4,3.5,"Briar Chapel",2609,NA,NA,NA,158,NA,"Active","","","NewHomeSource.com","N","Y","35.8"," -79.1","TRUE"
19025,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30331",5,4,"Regency Hills",2770,18295,2001,55,119,NA,"Active","","","GAMLS","N","Y","33.7"," -84.6","TRUE"
19026,"New Construction Home",NA,"Single Family Residential","Wake Forest","NC","27587",5,4,"Longleaf Estates - Summit Collection",2613,NA,2018,55,127,NA,"Active","","","NewHomeSource.com","N","Y","35.9"," -78.5","TRUE"
19027,"MLS Listing",NA,"Townhouse","Baltimore","MD","21217",5,2.5,"Madison Park",2736,NA,1920,12,66,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
19028,"MLS Listing",NA,"Single Family Residential","Miami","FL","33187",6,4.5,"",5000,385942,1987,565,199,NA,"Active","","","MARMLS","N","Y","25.6"," -80.5","TRUE"
19029,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33132",NA,1,"50 Biscayne Condo",567,NA,2007,28,431,363,"Active","","","MARMLS","N","Y","25.8"," -80.2","FALSE"
19030,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",2,2.5,"",1850,NA,1973,533,257,1002,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19031,"MLS Listing",NA,"Condo/Co-op","Bayside","NY","11360",1,1,"Bay Terrace",NA,NA,1970,23,NA,NA,"Active","","","MLSLI","N","Y","40.8"," -73.8","TRUE"
19032,"MLS Listing",NA,"Condo/Co-op","Brooklyn","NY","11219",3,1.5,"Brooklyn",879,NA,2003,41,817,NA,"Active","","","BNYMLS","N","Y","40.6"," -74.0","TRUE"
19033,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27603",3,4,"Blalocks Glen",3146,35152,2018,134,113,30,"Active","","","TMLS","N","Y","35.6"," -78.7","TRUE"
19034,"MLS Listing",NA,"Condo/Co-op","Chapel Hill","NC","27516",1,1,"140 West Franklin Condominium",900,NA,2012,150,404,284,"Active","","","TMLS","N","Y","35.9"," -79.1","TRUE"
19035,"MLS Listing",NA,"Single Family Residential","Cary","NC","27518",5,5,"Windermere",5582,14810,2001,12,122,64,"Active","","","TMLS","N","Y","35.7"," -78.8","TRUE"
19036,"MLS Listing",NA,"Single Family Residential","North Chesterfield","VA","23236",4,2.5,"Runnymede",2152,24437,1988,17,121,NA,"Active",NA,NA,"CVRMLS","N","Y","37.5"," -77.6","FALSE"
19037,"MLS Listing",NA,"Single Family Residential","Hollis Hills","NY","11427",4,4,"Hollis Hills",2500,5231,2017,33,598,NA,"Active","","","MLSLI","N","Y","40.7"," -73.7","TRUE"
19038,"MLS Listing",NA,"Single Family Residential","Newport Beach","CA","92663",5,5.25,"N6 - Newport Heights",6143,8192,2003,42,549,NA,"Active","","","CRMLS","N","Y","33.6","-117.9","TRUE"
19039,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32223",3,2,"Oldfield Point",2004,NA,1985,19,142,10,"Active","","","NEFLMLS","N","Y","30.2"," -81.6","FALSE"
19040,"New Construction Plan",NA,"Single Family Residential","Jacksonville","FL","32222",3,2,"Longleaf : 50' Homesites",1544,NA,NA,NA,128,NA,"Active","","","NewHomeSource.com","N","Y","30.2"," -81.8","FALSE"
19041,"MLS Listing",NA,"Single Family Residential","Goulds","FL","33170",3,1,"Richland Estates",NA,NA,1973,13,NA,NA,"Active","","","MARMLS","N","Y","25.6"," -80.4","FALSE"
19042,"MLS Listing",NA,"Single Family Residential","Sandy Springs","GA","30350",6,3.5,"Marlborough Estates",NA,NA,1977,1,NA,NA,"Active","","","GAMLS","N","Y","34.0"," -84.3","TRUE"
19043,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32825",3,2.5,"Orlando",1942,7118,1993,29,139,29,"Active","","","MFRMLS","N","Y","28.6"," -81.2","FALSE"
19044,"MLS Listing",NA,"Multi-Family (5+ Unit)","Brooklyn","NY","11237",8,8,"Brooklyn",NA,2500,1960,37,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.9","TRUE"
19045,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",2,2.5,"Four Seasons",1747,NA,2003,342,687,2305,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19046,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,1,"Centro Condo",564,NA,2016,84,557,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19047,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",4,4.5,"Gran Paraiso",2636,NA,2018,342,999,1425,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19048,"New Construction Plan",NA,"Single Family Residential","Apex","NC","27539",4,3.5,"Blaney Farms",3190,NA,NA,NA,127,NA,"Active","","","NewHomeSource.com","N","Y","35.7"," -78.7","TRUE"
19049,"MLS Listing",NA,"Single Family Residential","Brookhaven","GA","30319-3750",4,2,"Drew Valley",1871,17424,1955,13,227,NA,"Active","March-11-2018 02:00 PM","March-11-2018 04:00 PM","GAMLS","N","Y","33.9"," -84.3","TRUE"
19050,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,1,"500 Brickell",806,NA,2008,31,478,565,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
19051,"MLS Listing",NA,"Single Family Residential","San Clemente","CA","92673",3,2,"TL - Talega",1785,4860,2003,9,470,424,"Active","","","CRMLS","N","Y","33.5","-117.6","TRUE"
19052,"MLS Listing",NA,"Single Family Residential","Staten Island","NY","10309",4,4,"Princes Bay",2092,6161,1938,5,442,NA,"Active","","","SIBORMLS","N","Y","40.5"," -74.2","TRUE"
19053,"MLS Listing",NA,"Single Family Residential","Baltimore","MD","21218",7,4,"Guilford",6026,21780,1925,4,166,51,"Active","","","MRIS","N","Y","39.3"," -76.6","TRUE"
19054,"MLS Listing",NA,"Single Family Residential","San Juan Capistrano","CA","92675",6,8,"OR - Ortega/Orange County",8700,52892,1995,357,632,400,"Active","","","CRMLS","N","Y","33.5","-117.6","TRUE"
19055,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32810",3,2.5,"Orlando",1647,5668,1991,26,163,19,"Active","","","MFRMLS","N","Y","28.6"," -81.4","FALSE"
19056,"MLS Listing",NA,"Single Family Residential","San Clemente","CA","92672",3,3,"SW - San Clemente Southwest",3829,16465,1994,43,1273,NA,"Active","","","CRMLS","N","Y","33.4","-117.6","TRUE"
19057,"MLS Listing",NA,"Condo/Co-op","Laguna Niguel","CA","92677",2,2.5,"LNLAK - Lake Area",1210,2000,1990,1,379,407,"Active","","","CRMLS","N","Y","33.6","-117.7","TRUE"
19058,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",2,2.5,"The Epic",1430,NA,2008,225,559,1460,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
